date,platform,followers,new_followers,lost_followers,net_growth,follower_growth_rate,source_type
2025-03-28,X/Twitter,264754,432,91,341,0.001290,Modeled from Kaggle follower count and post engagement
2025-03-29,X/Twitter,264910,249,93,156,0.000589,Modeled from Kaggle follower count and post engagement
2025-03-30,X/Twitter,265049,229,90,139,0.000525,Modeled from Kaggle follower count and post engagement
2025-03-31,X/Twitter,265204,243,88,155,0.000585,Modeled from Kaggle follower count and post engagement
2025-04-01,X/Twitter,265321,207,90,117,0.000441,Modeled from Kaggle follower count and post engagement
2025-04-02,X/Twitter,265442,210,89,121,0.000456,Modeled from Kaggle follower count and post engagement
2025-04-03,X/Twitter,265652,297,87,210,0.000791,Modeled from Kaggle follower count and post engagement
2025-04-04,X/Twitter,265790,233,95,138,0.000519,Modeled from Kaggle follower count and post engagement
2025-04-05,X/Twitter,265866,167,91,76,0.000286,Modeled from Kaggle follower count and post engagement
2025-04-06,X/Twitter,266041,267,92,175,0.000658,Modeled from Kaggle follower count and post engagement
2025-04-07,X/Twitter,266212,264,93,171,0.000643,Modeled from Kaggle follower count and post engagement
2025-04-08,X/Twitter,266348,233,97,136,0.000511,Modeled from Kaggle follower count and post engagement
2025-04-09,X/Twitter,266480,229,97,132,0.000496,Modeled from Kaggle follower count and post engagement
2025-04-10,X/Twitter,266882,495,93,402,0.001509,Modeled from Kaggle follower count and post engagement
2025-04-11,X/Twitter,266970,179,91,88,0.000330,Modeled from Kaggle follower count and post engagement
2025-04-12,X/Twitter,267017,141,94,47,0.000176,Modeled from Kaggle follower count and post engagement
2025-04-13,X/Twitter,267151,230,96,134,0.000502,Modeled from Kaggle follower count and post engagement
2025-04-14,X/Twitter,267353,295,93,202,0.000756,Modeled from Kaggle follower count and post engagement
2025-04-15,X/Twitter,267500,240,93,147,0.000550,Modeled from Kaggle follower count and post engagement
2025-04-16,X/Twitter,267630,222,92,130,0.000486,Modeled from Kaggle follower count and post engagement
2025-04-17,X/Twitter,267809,271,92,179,0.000669,Modeled from Kaggle follower count and post engagement
2025-04-18,X/Twitter,267965,249,93,156,0.000583,Modeled from Kaggle follower count and post engagement
2025-04-19,X/Twitter,268121,253,97,156,0.000582,Modeled from Kaggle follower count and post engagement
2025-04-20,X/Twitter,268331,306,96,210,0.000783,Modeled from Kaggle follower count and post engagement
2025-04-21,X/Twitter,268461,215,85,130,0.000484,Modeled from Kaggle follower count and post engagement
2025-04-22,X/Twitter,268568,200,93,107,0.000399,Modeled from Kaggle follower count and post engagement
2025-04-23,X/Twitter,268696,220,92,128,0.000477,Modeled from Kaggle follower count and post engagement
2025-04-24,X/Twitter,268789,187,94,93,0.000346,Modeled from Kaggle follower count and post engagement
2025-04-25,X/Twitter,268992,290,87,203,0.000755,Modeled from Kaggle follower count and post engagement
2025-04-26,X/Twitter,269118,218,92,126,0.000468,Modeled from Kaggle follower count and post engagement
2025-04-27,X/Twitter,269270,245,93,152,0.000565,Modeled from Kaggle follower count and post engagement
2025-04-28,X/Twitter,269670,492,92,400,0.001485,Modeled from Kaggle follower count and post engagement
2025-04-29,X/Twitter,269889,313,94,219,0.000812,Modeled from Kaggle follower count and post engagement
2025-04-30,X/Twitter,269972,177,94,83,0.000308,Modeled from Kaggle follower count and post engagement
2025-05-01,X/Twitter,270126,253,99,154,0.000570,Modeled from Kaggle follower count and post engagement
2025-05-02,X/Twitter,270303,276,99,177,0.000655,Modeled from Kaggle follower count and post engagement
2025-05-03,X/Twitter,270478,263,88,175,0.000647,Modeled from Kaggle follower count and post engagement
2025-05-04,X/Twitter,270616,233,95,138,0.000510,Modeled from Kaggle follower count and post engagement
2025-05-05,X/Twitter,270777,259,98,161,0.000595,Modeled from Kaggle follower count and post engagement
2025-05-06,X/Twitter,270980,290,87,203,0.000750,Modeled from Kaggle follower count and post engagement
2025-05-07,X/Twitter,271067,181,94,87,0.000321,Modeled from Kaggle follower count and post engagement
2025-05-08,X/Twitter,271262,296,101,195,0.000719,Modeled from Kaggle follower count and post engagement
2025-05-09,X/Twitter,271369,207,100,107,0.000394,Modeled from Kaggle follower count and post engagement
2025-05-10,X/Twitter,271475,191,85,106,0.000391,Modeled from Kaggle follower count and post engagement
2025-05-11,X/Twitter,271580,204,99,105,0.000387,Modeled from Kaggle follower count and post engagement
2025-05-12,X/Twitter,271840,349,89,260,0.000957,Modeled from Kaggle follower count and post engagement
2025-05-13,X/Twitter,271974,229,95,134,0.000493,Modeled from Kaggle follower count and post engagement
2025-05-14,X/Twitter,272235,359,98,261,0.000960,Modeled from Kaggle follower count and post engagement
2025-05-15,X/Twitter,272382,240,93,147,0.000540,Modeled from Kaggle follower count and post engagement
2025-05-16,X/Twitter,272478,197,101,96,0.000352,Modeled from Kaggle follower count and post engagement
2025-05-17,X/Twitter,272767,383,94,289,0.001061,Modeled from Kaggle follower count and post engagement
2025-05-18,X/Twitter,272845,174,96,78,0.000286,Modeled from Kaggle follower count and post engagement
2025-05-19,X/Twitter,273061,316,100,216,0.000792,Modeled from Kaggle follower count and post engagement
2025-05-20,X/Twitter,273301,335,95,240,0.000879,Modeled from Kaggle follower count and post engagement
2025-05-21,X/Twitter,273479,270,92,178,0.000651,Modeled from Kaggle follower count and post engagement
2025-05-22,X/Twitter,273655,268,92,176,0.000644,Modeled from Kaggle follower count and post engagement
2025-05-23,X/Twitter,273849,287,93,194,0.000709,Modeled from Kaggle follower count and post engagement
2025-05-24,X/Twitter,274234,482,97,385,0.001406,Modeled from Kaggle follower count and post engagement
2025-05-25,X/Twitter,274520,391,105,286,0.001043,Modeled from Kaggle follower count and post engagement
2025-05-26,X/Twitter,274759,336,97,239,0.000871,Modeled from Kaggle follower count and post engagement
2025-05-27,X/Twitter,274823,158,94,64,0.000233,Modeled from Kaggle follower count and post engagement
2025-05-28,X/Twitter,274985,261,99,162,0.000589,Modeled from Kaggle follower count and post engagement
2025-05-29,X/Twitter,275070,175,90,85,0.000309,Modeled from Kaggle follower count and post engagement
2025-05-30,X/Twitter,275313,337,94,243,0.000883,Modeled from Kaggle follower count and post engagement
2025-05-31,X/Twitter,275344,125,94,31,0.000113,Modeled from Kaggle follower count and post engagement
2025-06-01,X/Twitter,275518,274,100,174,0.000632,Modeled from Kaggle follower count and post engagement
2025-06-02,X/Twitter,275706,284,96,188,0.000682,Modeled from Kaggle follower count and post engagement
2025-06-03,X/Twitter,275800,187,93,94,0.000341,Modeled from Kaggle follower count and post engagement
2025-06-04,X/Twitter,275922,213,91,122,0.000442,Modeled from Kaggle follower count and post engagement
2025-06-05,X/Twitter,275978,150,94,56,0.000203,Modeled from Kaggle follower count and post engagement
2025-06-06,X/Twitter,276089,208,97,111,0.000402,Modeled from Kaggle follower count and post engagement
2025-06-07,X/Twitter,276120,132,101,31,0.000112,Modeled from Kaggle follower count and post engagement
2025-06-08,X/Twitter,276277,255,98,157,0.000569,Modeled from Kaggle follower count and post engagement
2025-06-09,X/Twitter,276540,351,88,263,0.000952,Modeled from Kaggle follower count and post engagement
2025-06-10,X/Twitter,276686,235,89,146,0.000528,Modeled from Kaggle follower count and post engagement
2025-06-11,X/Twitter,276882,289,93,196,0.000708,Modeled from Kaggle follower count and post engagement
2025-06-12,X/Twitter,276962,173,93,80,0.000289,Modeled from Kaggle follower count and post engagement
2025-06-13,X/Twitter,277090,218,90,128,0.000462,Modeled from Kaggle follower count and post engagement
2025-06-14,X/Twitter,277131,138,97,41,0.000148,Modeled from Kaggle follower count and post engagement
2025-06-15,X/Twitter,277199,169,101,68,0.000245,Modeled from Kaggle follower count and post engagement
2025-06-16,X/Twitter,277346,240,93,147,0.000530,Modeled from Kaggle follower count and post engagement
2025-06-17,X/Twitter,277521,266,91,175,0.000631,Modeled from Kaggle follower count and post engagement
2025-06-18,X/Twitter,277603,178,96,82,0.000295,Modeled from Kaggle follower count and post engagement
2025-06-19,X/Twitter,277775,268,96,172,0.000620,Modeled from Kaggle follower count and post engagement
2025-06-20,X/Twitter,277914,238,99,139,0.000500,Modeled from Kaggle follower count and post engagement
2025-06-21,X/Twitter,278014,191,91,100,0.000360,Modeled from Kaggle follower count and post engagement
2025-06-22,X/Twitter,278180,267,101,166,0.000597,Modeled from Kaggle follower count and post engagement
2025-06-23,X/Twitter,278317,235,98,137,0.000492,Modeled from Kaggle follower count and post engagement
2025-06-24,X/Twitter,278419,199,97,102,0.000366,Modeled from Kaggle follower count and post engagement
2025-06-25,X/Twitter,278470,148,97,51,0.000183,Modeled from Kaggle follower count and post engagement
2025-06-26,X/Twitter,278531,155,94,61,0.000219,Modeled from Kaggle follower count and post engagement
2025-06-27,X/Twitter,278692,255,94,161,0.000578,Modeled from Kaggle follower count and post engagement
2025-06-28,X/Twitter,278878,285,99,186,0.000667,Modeled from Kaggle follower count and post engagement
2025-06-29,X/Twitter,279021,243,100,143,0.000513,Modeled from Kaggle follower count and post engagement
2025-06-30,X/Twitter,279174,252,99,153,0.000548,Modeled from Kaggle follower count and post engagement
2025-07-01,X/Twitter,279419,338,93,245,0.000878,Modeled from Kaggle follower count and post engagement
2025-07-02,X/Twitter,279609,282,92,190,0.000680,Modeled from Kaggle follower count and post engagement
2025-07-03,X/Twitter,279790,283,102,181,0.000647,Modeled from Kaggle follower count and post engagement
2025-07-04,X/Twitter,280021,324,93,231,0.000826,Modeled from Kaggle follower count and post engagement
2025-07-05,X/Twitter,280156,225,90,135,0.000482,Modeled from Kaggle follower count and post engagement
2025-07-06,X/Twitter,280317,256,95,161,0.000575,Modeled from Kaggle follower count and post engagement
2025-07-07,X/Twitter,280441,222,98,124,0.000442,Modeled from Kaggle follower count and post engagement
2025-07-08,X/Twitter,280551,218,108,110,0.000392,Modeled from Kaggle follower count and post engagement
2025-07-09,X/Twitter,280678,225,98,127,0.000453,Modeled from Kaggle follower count and post engagement
2025-07-10,X/Twitter,280882,301,97,204,0.000727,Modeled from Kaggle follower count and post engagement
2025-07-11,X/Twitter,281054,278,106,172,0.000612,Modeled from Kaggle follower count and post engagement
2025-07-12,X/Twitter,281092,136,98,38,0.000135,Modeled from Kaggle follower count and post engagement
2025-07-13,X/Twitter,281291,297,98,199,0.000708,Modeled from Kaggle follower count and post engagement
2025-07-14,X/Twitter,281538,351,104,247,0.000878,Modeled from Kaggle follower count and post engagement
2025-07-15,X/Twitter,281761,314,91,223,0.000792,Modeled from Kaggle follower count and post engagement
2025-07-16,X/Twitter,282023,369,107,262,0.000930,Modeled from Kaggle follower count and post engagement
2025-07-17,X/Twitter,282070,145,98,47,0.000167,Modeled from Kaggle follower count and post engagement
2025-07-18,X/Twitter,282252,276,94,182,0.000645,Modeled from Kaggle follower count and post engagement
2025-07-19,X/Twitter,282483,326,95,231,0.000818,Modeled from Kaggle follower count and post engagement
2025-07-20,X/Twitter,282596,216,103,113,0.000400,Modeled from Kaggle follower count and post engagement
2025-07-21,X/Twitter,282804,308,100,208,0.000736,Modeled from Kaggle follower count and post engagement
2025-07-22,X/Twitter,282949,236,91,145,0.000513,Modeled from Kaggle follower count and post engagement
2025-07-23,X/Twitter,283151,299,97,202,0.000714,Modeled from Kaggle follower count and post engagement
2025-07-24,X/Twitter,283301,252,102,150,0.000530,Modeled from Kaggle follower count and post engagement
2025-07-25,X/Twitter,283407,204,98,106,0.000374,Modeled from Kaggle follower count and post engagement
2025-07-26,X/Twitter,283580,271,98,173,0.000610,Modeled from Kaggle follower count and post engagement
2025-07-27,X/Twitter,283723,238,95,143,0.000504,Modeled from Kaggle follower count and post engagement
2025-07-28,X/Twitter,283768,149,104,45,0.000159,Modeled from Kaggle follower count and post engagement
2025-07-29,X/Twitter,283859,190,99,91,0.000321,Modeled from Kaggle follower count and post engagement
2025-07-30,X/Twitter,283870,113,102,11,0.000039,Modeled from Kaggle follower count and post engagement
2025-07-31,X/Twitter,283948,176,98,78,0.000275,Modeled from Kaggle follower count and post engagement
2025-08-01,X/Twitter,284187,335,96,239,0.000842,Modeled from Kaggle follower count and post engagement
2025-08-02,X/Twitter,284429,344,102,242,0.000852,Modeled from Kaggle follower count and post engagement
2025-08-03,X/Twitter,284659,331,101,230,0.000809,Modeled from Kaggle follower count and post engagement
2025-08-04,X/Twitter,284674,111,96,15,0.000053,Modeled from Kaggle follower count and post engagement
2025-08-05,X/Twitter,284849,269,94,175,0.000615,Modeled from Kaggle follower count and post engagement
2025-08-06,X/Twitter,285078,321,92,229,0.000804,Modeled from Kaggle follower count and post engagement
2025-08-07,X/Twitter,285232,250,96,154,0.000540,Modeled from Kaggle follower count and post engagement
2025-08-08,X/Twitter,285500,364,96,268,0.000940,Modeled from Kaggle follower count and post engagement
2025-08-09,X/Twitter,285701,306,105,201,0.000704,Modeled from Kaggle follower count and post engagement
2025-08-10,X/Twitter,285938,337,100,237,0.000830,Modeled from Kaggle follower count and post engagement
2025-08-11,X/Twitter,286088,248,98,150,0.000525,Modeled from Kaggle follower count and post engagement
