post_id,source_dataset,original_post_id,platform,post_datetime,post_date,post_hour,weekday_name,posting_time_bucket,campaign_id,campaign_name,campaign_type,content_type,content_category,sentiment,influencer_tier,hashtag_count,content_length,has_media,is_verified,impressions,reach,likes,comments,shares,saves,clicks,engagement_rate,ctr
KG-POST_02632,aviral342/social-media-engagement-dataset,POST_02632,LinkedIn,2025-09-01 18:50:00,2025-09-01,18,Monday,Evening,ORG-LINKEDIN,Organic / Always On,Organic,Document,Health,Neutral,Mid-tier,9,1459,TRUE,TRUE,6279,5261,543,17,213,239,164,0.161172,0.026119
KG-POST_02956,aviral342/social-media-engagement-dataset,POST_02956,LinkedIn,2025-09-01 19:14:00,2025-09-01,19,Monday,Evening,ORG-LINKEDIN,Organic / Always On,Organic,Post,Fitness,Neutral,Micro,19,1522,TRUE,FALSE,3359,2638,1400,7,485,117,77,0.598095,0.022923
KG-POST_03903,aviral342/social-media-engagement-dataset,POST_03903,YouTube,2025-09-01 22:04:00,2025-09-01,22,Monday,Late Night,ORG-YOUTUBE,Organic / Always On,Organic,Live,Health,Neutral,Micro,8,471,TRUE,FALSE,108620,83290,16119,863,1139,1402,1711,0.179737,0.015752
KG-POST_01006,aviral342/social-media-engagement-dataset,POST_01006,LinkedIn,2025-09-02 02:33:00,2025-09-02,2,Tuesday,Late Night,CMP-2025-LINKEDIN-09,2025 Back to School Offer,Paid,Article,Lifestyle,Positive,Macro,14,1235,TRUE,FALSE,17209,15764,1843,30,144,187,407,0.128073,0.023650
KG-POST_04917,aviral342/social-media-engagement-dataset,POST_04917,X/Twitter,2025-09-02 03:06:00,2025-09-02,3,Tuesday,Late Night,ORG-X_TWITTER,Organic / Always On,Organic,Tweet,Travel,Neutral,Macro,13,1496,FALSE,TRUE,4207,2857,3902,153,491,79,50,1.099358,0.011885
KG-POST_04366,aviral342/social-media-engagement-dataset,POST_04366,LinkedIn,2025-09-02 05:41:00,2025-09-02,5,Tuesday,Morning,ORG-LINKEDIN,Organic / Always On,Organic,Article,Fitness,Neutral,Macro,3,1235,FALSE,FALSE,7973,5121,1603,143,423,145,185,0.290230,0.023203
KG-POST_02770,aviral342/social-media-engagement-dataset,POST_02770,LinkedIn,2025-09-02 12:20:00,2025-09-02,12,Tuesday,Afternoon,ORG-LINKEDIN,Organic / Always On,Organic,Document,Health,Neutral,Macro,23,1720,TRUE,FALSE,5234,3550,1340,106,346,125,116,0.366259,0.022163
KG-POST_00191,aviral342/social-media-engagement-dataset,POST_00191,Instagram,2025-09-02 13:22:00,2025-09-02,13,Tuesday,Afternoon,CMP-2025-INSTAGRAM-09,2025 Back to School Offer,Paid,Carousel,Fitness,Positive,Mid-tier,18,1253,FALSE,FALSE,28373,19158,9431,297,69,179,333,0.351602,0.011737
KG-POST_02765,aviral342/social-media-engagement-dataset,POST_02765,Instagram,2025-09-02 14:20:00,2025-09-02,14,Tuesday,Afternoon,CMP-2025-INSTAGRAM-09,2025 Back to School Offer,Paid,Story,Technology,Negative,Macro,5,1319,TRUE,FALSE,17883,13827,284,73,99,320,260,0.043393,0.014539
KG-POST_00353,aviral342/social-media-engagement-dataset,POST_00353,LinkedIn,2025-09-02 19:14:00,2025-09-02,19,Tuesday,Evening,ORG-LINKEDIN,Organic / Always On,Organic,Article,Food,Positive,Macro,28,967,TRUE,FALSE,9212,6898,1357,90,133,34,159,0.175206,0.017260
KG-POST_00313,aviral342/social-media-engagement-dataset,POST_00313,Instagram,2025-09-02 22:56:00,2025-09-02,22,Tuesday,Late Night,ORG-INSTAGRAM,Organic / Always On,Organic,Carousel,Gaming,Neutral,Mid-tier,10,426,TRUE,FALSE,26169,19552,5046,225,118,907,273,0.240590,0.010432
KG-POST_03461,aviral342/social-media-engagement-dataset,POST_03461,X/Twitter,2025-09-03 08:04:00,2025-09-03,8,Wednesday,Morning,ORG-X_TWITTER,Organic / Always On,Organic,Tweet,Sports,Neutral,Macro,29,1193,TRUE,FALSE,50179,36784,4681,260,355,371,588,0.112936,0.011718
KG-POST_00704,aviral342/social-media-engagement-dataset,POST_00704,Instagram,2025-09-03 12:09:00,2025-09-03,12,Wednesday,Afternoon,ORG-INSTAGRAM,Organic / Always On,Organic,Photo,Gaming,Positive,Mid-tier,20,416,TRUE,FALSE,18254,13807,9678,435,64,914,175,0.607593,0.009587
KG-POST_02295,aviral342/social-media-engagement-dataset,POST_02295,Instagram,2025-09-03 14:40:00,2025-09-03,14,Wednesday,Afternoon,ORG-INSTAGRAM,Organic / Always On,Organic,Carousel,Technology,Positive,Macro,5,538,TRUE,FALSE,22751,16659,1994,422,55,132,385,0.114413,0.016922
KG-POST_00914,aviral342/social-media-engagement-dataset,POST_00914,X/Twitter,2025-09-03 15:16:00,2025-09-03,15,Wednesday,Afternoon,CMP-2025-X_TWITTER-09,2025 Back to School Offer,Paid,Poll,Fitness,Neutral,Macro,28,425,TRUE,FALSE,27957,23346,1108,3,1160,36,362,0.082520,0.012948
KG-POST_02516,aviral342/social-media-engagement-dataset,POST_02516,YouTube,2025-09-03 17:05:00,2025-09-03,17,Wednesday,Evening,CMP-2025-YOUTUBE-09,2025 Back to School Offer,Paid,Live,Education,Neutral,Macro,12,443,TRUE,TRUE,665990,415542,19617,383,323,3831,10670,0.036268,0.016021
KG-POST_01319,aviral342/social-media-engagement-dataset,POST_01319,Instagram,2025-09-03 17:10:00,2025-09-03,17,Wednesday,Evening,ORG-INSTAGRAM,Organic / Always On,Organic,Photo,Gaming,Positive,Macro,4,796,TRUE,FALSE,28951,23835,3781,188,228,557,301,0.164208,0.010397
KG-POST_00883,aviral342/social-media-engagement-dataset,POST_00883,Instagram,2025-09-03 20:43:00,2025-09-03,20,Wednesday,Evening,CMP-2025-INSTAGRAM-09,2025 Back to School Offer,Paid,Photo,Travel,Negative,Macro,22,1178,TRUE,FALSE,24564,22109,4931,344,262,95,283,0.229279,0.011521
KG-POST_00381,aviral342/social-media-engagement-dataset,POST_00381,Instagram,2025-09-04 01:56:00,2025-09-04,1,Thursday,Late Night,ORG-INSTAGRAM,Organic / Always On,Organic,Photo,Sports,Positive,Macro,15,806,TRUE,FALSE,28240,25507,9647,70,6,874,304,0.375248,0.010765
KG-POST_03804,aviral342/social-media-engagement-dataset,POST_03804,YouTube,2025-09-04 08:53:00,2025-09-04,8,Thursday,Morning,ORG-YOUTUBE,Organic / Always On,Organic,Community Post,Technology,Neutral,Macro,0,617,TRUE,TRUE,264367,202326,2855,625,1121,3362,4274,0.030121,0.016167
KG-POST_01185,aviral342/social-media-engagement-dataset,POST_01185,Instagram,2025-09-04 10:55:00,2025-09-04,10,Thursday,Morning,ORG-INSTAGRAM,Organic / Always On,Organic,Photo,Fashion,Negative,Macro,6,1800,TRUE,FALSE,40762,35795,6106,155,134,194,496,0.161646,0.012168
KG-POST_01224,aviral342/social-media-engagement-dataset,POST_01224,YouTube,2025-09-04 15:37:00,2025-09-04,15,Thursday,Afternoon,ORG-YOUTUBE,Organic / Always On,Organic,Short,Lifestyle,Positive,Macro,21,52,TRUE,FALSE,812089,666549,17462,923,1496,795,16507,0.025460,0.020327
KG-POST_01056,aviral342/social-media-engagement-dataset,POST_01056,X/Twitter,2025-09-04 21:52:00,2025-09-04,21,Thursday,Evening,ORG-X_TWITTER,Organic / Always On,Organic,Retweet,Business,Neutral,Macro,8,1785,TRUE,FALSE,55337,49861,3218,176,1162,397,718,0.089506,0.012975
KG-POST_03466,aviral342/social-media-engagement-dataset,POST_03466,LinkedIn,2025-09-04 22:47:00,2025-09-04,22,Thursday,Late Night,ORG-LINKEDIN,Organic / Always On,Organic,Post,Technology,Neutral,Macro,22,616,TRUE,FALSE,532,333,131,126,355,95,16,1.328947,0.030075
KG-POST_04582,aviral342/social-media-engagement-dataset,POST_04582,X/Twitter,2025-09-05 08:44:00,2025-09-05,8,Friday,Morning,CMP-2025-X_TWITTER-09,2025 Back to School Offer,Paid,Retweet,Business,Positive,Macro,22,1455,TRUE,FALSE,40237,33821,2427,270,328,79,896,0.077143,0.022268
KG-POST_04326,aviral342/social-media-engagement-dataset,POST_04326,YouTube,2025-09-05 10:19:00,2025-09-05,10,Friday,Morning,ORG-YOUTUBE,Organic / Always On,Organic,Community Post,Health,Neutral,Macro,23,727,TRUE,TRUE,376561,339940,3679,603,13,1083,5132,0.014282,0.013629
KG-POST_00422,aviral342/social-media-engagement-dataset,POST_00422,TikTok,2025-09-05 16:47:00,2025-09-05,16,Friday,Afternoon,ORG-TIKTOK,Organic / Always On,Organic,Video,Food,Positive,Macro,22,24,TRUE,TRUE,47903,38971,20754,1932,1428,2338,561,0.552199,0.011711
KG-POST_03895,aviral342/social-media-engagement-dataset,POST_03895,LinkedIn,2025-09-05 21:39:00,2025-09-05,21,Friday,Evening,CMP-2025-LINKEDIN-09,2025 Back to School Offer,Paid,Poll,Travel,Neutral,Nano,10,1711,FALSE,FALSE,5045,4234,560,143,376,64,92,0.226561,0.018236
KG-POST_04391,aviral342/social-media-engagement-dataset,POST_04391,Instagram,2025-09-05 22:11:00,2025-09-05,22,Friday,Late Night,ORG-INSTAGRAM,Organic / Always On,Organic,Story,Technology,Positive,Micro,4,373,TRUE,TRUE,47387,30850,5848,250,246,924,665,0.153375,0.014033
KG-POST_03170,aviral342/social-media-engagement-dataset,POST_03170,X/Twitter,2025-09-05 23:23:00,2025-09-05,23,Friday,Late Night,ORG-X_TWITTER,Organic / Always On,Organic,Thread,Technology,Positive,Macro,21,1595,TRUE,TRUE,19936,12497,4997,20,114,38,371,0.259280,0.018610
KG-POST_03381,aviral342/social-media-engagement-dataset,POST_03381,X/Twitter,2025-09-06 03:49:00,2025-09-06,3,Saturday,Late Night,ORG-X_TWITTER,Organic / Always On,Organic,Poll,Health,Negative,Mid-tier,11,514,FALSE,FALSE,85076,74992,1262,161,509,242,1078,0.025554,0.012671
KG-POST_04886,aviral342/social-media-engagement-dataset,POST_04886,TikTok,2025-09-06 10:21:00,2025-09-06,10,Saturday,Morning,ORG-TIKTOK,Organic / Always On,Organic,Stitch,Travel,Positive,Macro,29,84,TRUE,FALSE,210914,188877,35203,1145,1745,1939,1720,0.189802,0.008155
KG-POST_01717,aviral342/social-media-engagement-dataset,POST_01717,Instagram,2025-09-06 12:42:00,2025-09-06,12,Saturday,Afternoon,ORG-INSTAGRAM,Organic / Always On,Organic,Carousel,Health,Neutral,Macro,20,1364,TRUE,FALSE,8270,6122,8196,69,191,959,77,1.138452,0.009311
KG-POST_02156,aviral342/social-media-engagement-dataset,POST_02156,Instagram,2025-09-06 13:05:00,2025-09-06,13,Saturday,Afternoon,ORG-INSTAGRAM,Organic / Always On,Organic,Carousel,Sports,Negative,Micro,18,865,TRUE,FALSE,18372,15392,3577,263,271,43,167,0.226105,0.009090
KG-POST_04933,aviral342/social-media-engagement-dataset,POST_04933,YouTube,2025-09-06 17:00:00,2025-09-06,17,Saturday,Evening,ORG-YOUTUBE,Organic / Always On,Organic,Live,Lifestyle,Positive,Macro,2,335,TRUE,FALSE,861675,607680,9554,53,1485,4803,14262,0.018447,0.016551
KG-POST_03882,aviral342/social-media-engagement-dataset,POST_03882,LinkedIn,2025-09-06 19:28:00,2025-09-06,19,Saturday,Evening,CMP-2025-LINKEDIN-09,2025 Back to School Offer,Paid,Poll,Education,Positive,Macro,5,1725,FALSE,FALSE,11891,7490,1675,16,15,64,379,0.148852,0.031873
KG-POST_01385,aviral342/social-media-engagement-dataset,POST_01385,LinkedIn,2025-09-06 23:38:00,2025-09-06,23,Saturday,Late Night,CMP-2025-LINKEDIN-09,2025 Back to School Offer,Paid,Poll,Entertainment,Positive,Micro,29,763,TRUE,FALSE,20004,15914,1542,60,75,275,464,0.097580,0.023195
KG-POST_01698,aviral342/social-media-engagement-dataset,POST_01698,Instagram,2025-09-07 00:14:00,2025-09-07,0,Sunday,Late Night,CMP-2025-INSTAGRAM-09,2025 Back to School Offer,Paid,Carousel,Lifestyle,Neutral,Macro,9,373,TRUE,TRUE,6691,3922,9689,473,113,444,92,1.602003,0.013750
KG-POST_04302,aviral342/social-media-engagement-dataset,POST_04302,YouTube,2025-09-07 02:41:00,2025-09-07,2,Sunday,Late Night,ORG-YOUTUBE,Organic / Always On,Organic,Live,Fashion,Positive,Macro,24,371,TRUE,FALSE,281372,167938,17071,215,1130,66,4843,0.065685,0.017212
KG-POST_04567,aviral342/social-media-engagement-dataset,POST_04567,X/Twitter,2025-09-08 03:02:00,2025-09-08,3,Monday,Late Night,ORG-X_TWITTER,Organic / Always On,Organic,Retweet,Gaming,Positive,Macro,4,1363,TRUE,FALSE,15907,12539,2620,107,590,302,290,0.227510,0.018231
KG-POST_04318,aviral342/social-media-engagement-dataset,POST_04318,Instagram,2025-09-08 18:14:00,2025-09-08,18,Monday,Evening,ORG-INSTAGRAM,Organic / Always On,Organic,Photo,Gaming,Positive,Macro,24,1463,TRUE,FALSE,19633,11635,3536,103,171,627,290,0.225997,0.014771
KG-POST_03610,aviral342/social-media-engagement-dataset,POST_03610,YouTube,2025-09-08 22:42:00,2025-09-08,22,Monday,Late Night,ORG-YOUTUBE,Organic / Always On,Organic,Community Post,Fitness,Positive,Mid-tier,18,444,TRUE,FALSE,45561,31510,19698,17,1937,2313,847,0.525998,0.018590
KG-POST_03569,aviral342/social-media-engagement-dataset,POST_03569,TikTok,2025-09-08 23:31:00,2025-09-08,23,Monday,Late Night,CMP-2025-TIKTOK-09,2025 Back to School Offer,Paid,Duet,Travel,Neutral,Macro,26,222,TRUE,FALSE,41388,24039,45574,547,3674,2489,476,1.263265,0.011501
KG-POST_01081,aviral342/social-media-engagement-dataset,POST_01081,TikTok,2025-09-09 01:55:00,2025-09-09,1,Tuesday,Late Night,ORG-TIKTOK,Organic / Always On,Organic,Stitch,Health,Positive,Macro,28,512,TRUE,FALSE,462391,309690,14770,1880,4748,624,4369,0.047626,0.009449
KG-POST_01938,aviral342/social-media-engagement-dataset,POST_01938,TikTok,2025-09-09 06:49:00,2025-09-09,6,Tuesday,Morning,ORG-TIKTOK,Organic / Always On,Organic,Video,Fashion,Positive,Macro,18,503,TRUE,FALSE,268279,196258,27426,1323,1734,2311,3924,0.122238,0.014627
KG-POST_02627,aviral342/social-media-engagement-dataset,POST_02627,Instagram,2025-09-09 09:21:00,2025-09-09,9,Tuesday,Morning,ORG-INSTAGRAM,Organic / Always On,Organic,Reel,Lifestyle,Neutral,Macro,8,21,TRUE,FALSE,25215,21402,7314,51,192,624,308,0.324450,0.012215
KG-POST_04742,aviral342/social-media-engagement-dataset,POST_04742,Instagram,2025-09-09 10:01:00,2025-09-09,10,Tuesday,Morning,ORG-INSTAGRAM,Organic / Always On,Organic,Photo,Travel,Positive,Macro,22,1245,TRUE,FALSE,49699,32619,7844,23,36,754,783,0.174189,0.015755
KG-POST_04256,aviral342/social-media-engagement-dataset,POST_04256,LinkedIn,2025-09-09 16:48:00,2025-09-09,16,Tuesday,Afternoon,ORG-LINKEDIN,Organic / Always On,Organic,Poll,Fashion,Negative,Macro,3,1141,TRUE,FALSE,24167,19743,1699,37,206,21,442,0.081226,0.018289
KG-POST_03850,aviral342/social-media-engagement-dataset,POST_03850,Instagram,2025-09-09 18:11:00,2025-09-09,18,Tuesday,Evening,CMP-2025-INSTAGRAM-09,2025 Back to School Offer,Paid,Story,Education,Positive,Macro,21,1301,TRUE,TRUE,2130,1335,721,257,90,281,44,0.633333,0.020657
KG-POST_04034,aviral342/social-media-engagement-dataset,POST_04034,YouTube,2025-09-09 19:36:00,2025-09-09,19,Tuesday,Evening,CMP-2025-YOUTUBE-09,2025 Back to School Offer,Paid,Video,Business,Positive,Macro,6,417,FALSE,FALSE,469908,316417,17443,48,1767,4663,12572,0.050906,0.026754
KG-POST_01206,aviral342/social-media-engagement-dataset,POST_01206,TikTok,2025-09-09 22:12:00,2025-09-09,22,Tuesday,Late Night,CMP-2025-TIKTOK-09,2025 Back to School Offer,Paid,Stitch,Travel,Neutral,Macro,16,309,TRUE,FALSE,140542,105856,34354,595,3318,1573,1306,0.283474,0.009293
KG-POST_04427,aviral342/social-media-engagement-dataset,POST_04427,Instagram,2025-09-10 07:04:00,2025-09-10,7,Wednesday,Morning,ORG-INSTAGRAM,Organic / Always On,Organic,Carousel,Gaming,Neutral,Macro,28,1060,TRUE,FALSE,37924,31414,8824,259,132,542,562,0.257278,0.014819
KG-POST_04618,aviral342/social-media-engagement-dataset,POST_04618,TikTok,2025-09-10 17:13:00,2025-09-10,17,Wednesday,Evening,CMP-2025-TIKTOK-09,2025 Back to School Offer,Paid,Duet,Entertainment,Positive,Macro,6,172,TRUE,FALSE,137602,86058,38667,891,337,2619,1830,0.308964,0.013299
KG-POST_01089,aviral342/social-media-engagement-dataset,POST_01089,YouTube,2025-09-10 22:13:00,2025-09-10,22,Wednesday,Late Night,ORG-YOUTUBE,Organic / Always On,Organic,Community Post,Fitness,Positive,Macro,22,490,FALSE,FALSE,512844,334636,12993,71,1978,4091,9282,0.037308,0.018099
KG-POST_00802,aviral342/social-media-engagement-dataset,POST_00802,Instagram,2025-09-11 04:43:00,2025-09-11,4,Thursday,Late Night,ORG-INSTAGRAM,Organic / Always On,Organic,Photo,Education,Positive,Mid-tier,9,1349,TRUE,FALSE,23059,20635,2521,319,129,102,341,0.133180,0.014788
KG-POST_00153,aviral342/social-media-engagement-dataset,POST_00153,Instagram,2025-09-11 06:45:00,2025-09-11,6,Thursday,Morning,CMP-2025-INSTAGRAM-09,2025 Back to School Offer,Paid,Story,Travel,Neutral,Macro,11,1780,TRUE,FALSE,12814,10141,6391,220,185,175,166,0.544014,0.012955
KG-POST_02558,aviral342/social-media-engagement-dataset,POST_02558,X/Twitter,2025-09-11 15:45:00,2025-09-11,15,Thursday,Afternoon,CMP-2025-X_TWITTER-09,2025 Back to School Offer,Paid,Poll,Travel,Positive,Nano,3,744,FALSE,FALSE,78482,55446,2374,239,572,412,1191,0.045832,0.015175
KG-POST_02647,aviral342/social-media-engagement-dataset,POST_02647,YouTube,2025-09-11 22:18:00,2025-09-11,22,Thursday,Late Night,ORG-YOUTUBE,Organic / Always On,Organic,Community Post,Gaming,Positive,Macro,1,307,TRUE,FALSE,320346,288890,539,989,970,1802,7156,0.013423,0.022338
KG-POST_04936,aviral342/social-media-engagement-dataset,POST_04936,X/Twitter,2025-09-12 00:34:00,2025-09-12,0,Friday,Late Night,ORG-X_TWITTER,Organic / Always On,Organic,Retweet,Entertainment,Neutral,Macro,26,1228,TRUE,TRUE,66191,54579,1164,7,1052,381,1261,0.039341,0.019051
KG-POST_03743,aviral342/social-media-engagement-dataset,POST_03743,TikTok,2025-09-12 04:48:00,2025-09-12,4,Friday,Late Night,ORG-TIKTOK,Organic / Always On,Organic,Video,Lifestyle,Negative,Nano,26,54,TRUE,TRUE,374871,229545,34612,945,2378,1227,3741,0.104468,0.009979
KG-POST_01001,aviral342/social-media-engagement-dataset,POST_01001,Instagram,2025-09-12 11:26:00,2025-09-12,11,Friday,Morning,CMP-2025-INSTAGRAM-09,2025 Back to School Offer,Paid,Reel,Lifestyle,Positive,Macro,2,474,TRUE,TRUE,11090,7382,9355,395,168,78,170,0.901353,0.015329
KG-POST_04192,aviral342/social-media-engagement-dataset,POST_04192,TikTok,2025-09-12 15:04:00,2025-09-12,15,Friday,Afternoon,CMP-2025-TIKTOK-09,2025 Back to School Offer,Paid,Duet,Business,Positive,Mid-tier,21,204,TRUE,TRUE,380503,278308,19448,771,3333,2977,6620,0.069721,0.017398
KG-POST_02553,aviral342/social-media-engagement-dataset,POST_02553,TikTok,2025-09-12 18:39:00,2025-09-12,18,Friday,Evening,ORG-TIKTOK,Organic / Always On,Organic,Stitch,Fitness,Positive,Macro,1,593,TRUE,FALSE,473668,380103,27616,1305,74,2960,6148,0.067463,0.012980
KG-POST_00283,aviral342/social-media-engagement-dataset,POST_00283,X/Twitter,2025-09-12 19:47:00,2025-09-12,19,Friday,Evening,CMP-2025-X_TWITTER-09,2025 Back to School Offer,Paid,Poll,Education,Negative,Macro,23,1643,TRUE,FALSE,75965,65745,2080,36,563,416,791,0.040742,0.010413
KG-POST_04775,aviral342/social-media-engagement-dataset,POST_04775,X/Twitter,2025-09-13 02:09:00,2025-09-13,2,Saturday,Late Night,ORG-X_TWITTER,Organic / Always On,Organic,Tweet,Entertainment,Positive,Mid-tier,16,339,TRUE,FALSE,95395,57317,244,36,1898,228,1945,0.025221,0.020389
KG-POST_02040,aviral342/social-media-engagement-dataset,POST_02040,X/Twitter,2025-09-13 02:53:00,2025-09-13,2,Saturday,Late Night,ORG-X_TWITTER,Organic / Always On,Organic,Poll,Technology,Neutral,Macro,2,1927,FALSE,FALSE,26757,22333,3112,183,1347,463,481,0.190791,0.017977
KG-POST_00864,aviral342/social-media-engagement-dataset,POST_00864,X/Twitter,2025-09-13 04:20:00,2025-09-13,4,Saturday,Late Night,ORG-X_TWITTER,Organic / Always On,Organic,Retweet,Gaming,Positive,Macro,13,158,TRUE,FALSE,16065,11795,25,192,152,483,296,0.053035,0.018425
KG-POST_00079,aviral342/social-media-engagement-dataset,POST_00079,X/Twitter,2025-09-13 13:13:00,2025-09-13,13,Saturday,Afternoon,CMP-2025-X_TWITTER-09,2025 Back to School Offer,Paid,Retweet,Gaming,Positive,Macro,27,55,TRUE,FALSE,68396,45231,2130,291,1133,19,1197,0.052240,0.017501
KG-POST_04441,aviral342/social-media-engagement-dataset,POST_04441,TikTok,2025-09-14 03:57:00,2025-09-14,3,Sunday,Late Night,CMP-2025-TIKTOK-09,2025 Back to School Offer,Paid,Stitch,Travel,Neutral,Macro,3,498,TRUE,FALSE,250108,227470,27559,851,2934,1722,2554,0.132207,0.010212
KG-POST_04631,aviral342/social-media-engagement-dataset,POST_04631,Instagram,2025-09-14 06:04:00,2025-09-14,6,Sunday,Morning,ORG-INSTAGRAM,Organic / Always On,Organic,Reel,Gaming,Negative,Macro,18,79,TRUE,FALSE,42847,37617,2361,210,19,772,554,0.078465,0.012930
KG-POST_03129,aviral342/social-media-engagement-dataset,POST_03129,YouTube,2025-09-14 20:12:00,2025-09-14,20,Sunday,Evening,CMP-2025-YOUTUBE-09,2025 Back to School Offer,Paid,Video,Entertainment,Negative,Micro,3,93,TRUE,FALSE,562023,430746,19753,146,411,842,8278,0.037635,0.014729
KG-POST_04977,aviral342/social-media-engagement-dataset,POST_04977,Instagram,2025-09-14 21:04:00,2025-09-14,21,Sunday,Evening,ORG-INSTAGRAM,Organic / Always On,Organic,Photo,Entertainment,Neutral,Micro,29,720,TRUE,TRUE,4514,3360,8801,352,273,616,53,2.224634,0.011741
KG-POST_00797,aviral342/social-media-engagement-dataset,POST_00797,YouTube,2025-09-14 21:50:00,2025-09-14,21,Sunday,Evening,ORG-YOUTUBE,Organic / Always On,Organic,Live,Health,Positive,Macro,14,73,FALSE,FALSE,395289,293618,6715,203,1797,1185,7492,0.025045,0.018953
KG-POST_04475,aviral342/social-media-engagement-dataset,POST_04475,LinkedIn,2025-09-15 01:38:00,2025-09-15,1,Monday,Late Night,ORG-LINKEDIN,Organic / Always On,Organic,Poll,Technology,Positive,Macro,5,1439,FALSE,TRUE,25113,16569,1980,125,17,247,660,0.094334,0.026281
KG-POST_01655,aviral342/social-media-engagement-dataset,POST_01655,Instagram,2025-09-15 15:02:00,2025-09-15,15,Monday,Afternoon,ORG-INSTAGRAM,Organic / Always On,Organic,Reel,Technology,Positive,Macro,17,159,TRUE,FALSE,20193,16482,992,108,159,312,267,0.077799,0.013222
KG-POST_00740,aviral342/social-media-engagement-dataset,POST_00740,X/Twitter,2025-09-15 16:27:00,2025-09-15,16,Monday,Afternoon,CMP-2025-X_TWITTER-09,2025 Back to School Offer,Paid,Tweet,Travel,Positive,Macro,20,1961,TRUE,FALSE,4145,3510,4733,190,1304,14,74,1.505669,0.017853
KG-POST_00033,aviral342/social-media-engagement-dataset,POST_00033,Instagram,2025-09-15 20:10:00,2025-09-15,20,Monday,Evening,CMP-2025-INSTAGRAM-09,2025 Back to School Offer,Paid,Reel,Gaming,Positive,Macro,14,162,TRUE,FALSE,4338,3420,6401,261,206,959,72,1.804288,0.016598
